CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Cluster
13876.0,4887,1,35.8,2,4,4,244,2
13877.0,4910,1,3.53,2,4,4,244,2
13878.0,4878,1,167.59,2,4,2,242,2
13880.0,4845,13,443.57,3,1,1,311,1
13881.0,4827,22,483.22,4,1,1,411,1
13882.0,4826,6,239.77,4,1,2,412,1
13883.0,4824,9,534.57,4,1,1,411,1
13884.0,4831,6,212.35,4,1,2,412,1
13885.0,5013,2,110.9,1,3,3,133,2
13886.0,4895,1,60.88,2,4,3,243,2
13887.0,5028,1,73.23,1,4,3,143,2
13888.0,4943,2,164.87,2,3,2,232,2
13889.0,4916,1,57.5,2,4,3,243,2
13890.0,4825,14,394.57,4,1,1,411,1
13892.0,4850,4,29.95,3,2,4,324,0
13893.0,5121,1,130.2,1,4,2,142,2
13894.0,4846,5,78.76,3,2,3,323,0
13895.0,4845,5,351.32,3,2,1,321,1
13897.0,4874,1,33.11,3,4,4,344,0
13898.0,5149,1,31.37,1,4,4,144,2
13899.0,4840,2,57.59,4,3,3,433,0
13900.0,5006,3,133.89,1,3,2,132,2
13901.0,4896,5,557.33,2,2,1,221,1
13904.0,4861,2,34.42,3,3,4,334,0
13908.0,4903,5,360.74,2,2,1,221,1
13911.0,4881,9,353.6,2,1,1,211,1
13914.0,4827,3,96.72,4,3,3,433,0
13917.0,4873,2,36.4,3,3,4,334,0
13918.0,4873,2,65.56,3,3,3,333,0
13919.0,4877,3,87.96,2,3,3,233,2
13922.0,5175,1,34.92,1,4,4,144,2
13923.0,4877,1,59.49,2,4,3,243,2
13924.0,4825,11,386.21999999999997,4,1,1,411,1
13925.0,4860,6,304.09,3,1,1,311,1
13926.0,4847,1,71.87,3,4,3,343,0
13927.0,4898,1,56.61,2,4,3,243,2
13928.0,4834,4,155.72,4,2,2,422,1
13929.0,4993,3,57.599999999999994,1,3,3,133,2
13930.0,4881,2,27.89,2,3,4,234,2
13931.0,4909,3,120.32000000000001,2,3,3,233,2
13932.0,5118,1,97.65,1,4,3,143,2
13933.0,4933,2,79.59,2,3,3,233,2
13934.0,5087,1,98.8,1,4,3,143,2
13936.0,4995,2,42.64,1,3,4,134,2
13937.0,4993,1,15.25,1,4,4,144,2
13938.0,4859,1,7.09,3,4,4,344,0
13939.0,4847,4,56.21,3,2,3,323,0
13940.0,4841,4,152.95,3,2,2,322,1
13941.0,4845,7,181.68,3,1,2,312,1
13946.0,4903,3,18.47,2,3,4,234,2
13947.0,4889,1,14.65,2,4,4,244,2
13948.0,5184,1,11.85,1,4,4,144,2
13949.0,4826,6,233.06,4,1,2,412,1
13950.0,4835,5,168.89,4,2,2,422,1
13951.0,5000,3,136.08,1,3,2,132,2
13952.0,5034,3,546.541,1,3,1,131,2
13953.0,4831,7,45.86,4,1,4,414,0
13954.0,4825,3,181.86,4,3,2,432,0
13955.0,4978,2,99.53,1,3,3,133,2
13956.0,4829,5,520.25,4,2,1,421,1
13958.0,5196,1,38.95,1,4,4,144,2
13959.0,4903,3,202.76,2,3,2,232,2
13960.0,4845,2,25.26,3,3,4,334,0
13962.0,4845,2,77.21,3,3,3,333,0
13963.0,5132,4,114.38000000000001,1,2,3,123,2
13967.0,4969,1,7.2,1,4,4,144,2
13969.0,4831,20,1865.24,4,1,1,411,1
13971.0,4832,11,354.1,4,1,1,411,1
13972.0,4894,2,38.19,2,3,4,234,2
13973.0,5111,1,41.32,1,4,4,144,2
13974.0,4873,1,61.51,3,4,3,343,0
13975.0,4855,7,747.65,3,1,1,311,1
13976.0,5030,1,35.68,1,4,4,144,2
13978.0,4838,2,18.16,4,3,4,434,0
13979.0,4897,1,98.94,2,4,3,243,2
13980.0,4884,1,43.06,2,4,4,244,2
13982.0,4863,5,258.46,3,2,2,322,1
13983.0,4853,13,684.1999999999999,3,1,1,311,1
13984.0,4850,6,34.8,3,1,4,314,0
13985.0,4828,16,840.09,4,1,1,411,1
13986.0,4841,1,24.2,3,4,4,344,0
13988.0,4843,9,719.25,3,1,1,311,1
13989.0,4889,2,107.64,2,3,3,233,2
13990.0,5037,1,42.56,1,4,4,144,2
13991.0,4836,7,130.71,4,1,2,412,1
13992.0,4854,1,5.85,3,4,4,344,0
13993.0,4856,12,704.02,3,1,1,311,1
13994.0,4827,6,590.83,4,1,1,411,1
13995.0,4839,6,192.42,4,1,2,412,1
13999.0,4834,15,489.63,4,1,1,411,1
14000.0,5030,2,29.89,1,3,4,134,2
14001.0,4869,4,142.16,3,2,2,322,1
14002.0,4958,2,113.34,2,3,3,233,2
14004.0,4867,7,486.33,3,1,1,311,1
14005.0,4833,5,185.24,4,2,2,422,1
14006.0,4939,3,71.12,2,3,3,233,2
14009.0,5022,3,122.31,1,3,3,133,2
14012.0,5101,1,31.15,1,4,4,144,2
14013.0,4934,3,46.98,2,3,4,234,2
14014.0,4901,1,22.15,2,4,4,244,2
14015.0,4876,1,62.14,2,4,3,243,2
14016.0,4978,5,648.63,1,2,1,121,1
14019.0,4870,4,177.08,3,2,2,322,1
14020.0,4840,2,111.11,4,3,3,433,0
14021.0,4979,3,99.05,1,3,3,133,2
14022.0,5049,1,36.27,1,4,4,144,2
14023.0,4831,2,89.0,4,3,3,433,0
14024.0,4945,2,59.22,2,3,3,233,2
14027.0,4884,1,12.86,2,4,4,244,2
14029.0,4887,2,65.49,2,3,3,233,2
14030.0,4842,8,985.23,3,1,1,311,1
14031.0,4831,23,1185.22,4,1,1,411,1
14032.0,4826,18,359.26,4,1,1,411,1
14034.0,4846,4,213.5,3,2,2,322,1
14035.0,4852,5,185.48,3,2,2,322,1
14036.0,5108,1,166.13,1,4,2,142,2
14037.0,5000,2,96.9,1,3,3,133,2
14038.0,4902,4,179.38,2,2,2,222,1
14039.0,4857,1,12.2,3,4,4,344,0
14040.0,4864,15,917.85,3,1,1,311,1
14041.0,5090,1,39.29,1,4,4,144,2
14044.0,4850,4,536.23,3,2,1,321,1
14045.0,4933,4,25.4,2,2,4,224,2
14046.0,5108,1,7.57,1,4,4,144,2
14047.0,4832,7,164.03,4,1,2,412,1
14048.0,5101,2,193.62,1,3,2,132,2
14049.0,4840,6,1290.9,4,1,1,411,1
14050.0,4855,2,83.09,3,3,3,333,0
14051.0,4824,26,1008.5,4,1,1,411,1
14052.0,4843,1,161.4,3,4,2,342,0
14053.0,4948,2,5.51,2,3,4,234,2
14054.0,4889,1,9.08,2,4,4,244,2
14055.0,4930,1,44.53,2,4,4,244,2
14056.0,4825,29,3172.58,4,1,1,411,1
14057.0,4847,18,552.77,3,1,1,311,1
14059.0,5090,1,18.5,1,4,4,144,2
14060.0,4828,20,291.44,4,1,2,412,1
14062.0,4833,12,313.65,4,1,1,411,1
14064.0,4853,7,128.41,3,1,3,313,1
14066.0,5090,1,30.55,1,4,4,144,2
14067.0,4887,2,148.85,2,3,2,232,2
14068.0,5144,1,98.2,1,4,3,143,2
14071.0,4827,9,792.43,4,1,1,411,1
14073.0,4845,2,33.59,3,3,4,334,0
14075.0,4828,3,77.97,4,3,3,433,0
14076.0,4953,1,92.42,2,4,3,243,2
14077.0,4864,5,111.97,3,2,3,323,0
14078.0,4925,6,174.23,2,1,2,212,1
14079.0,4948,1,39.28,2,4,4,244,2
14080.0,4856,1,3.8,3,4,4,344,0
14081.0,5091,4,493.97,1,2,1,121,1
14082.0,5188,1,75.04,1,4,3,143,2
14083.0,4828,9,507.93,4,1,1,411,1
14085.0,4826,19,1093.28,4,1,1,411,1
14087.0,4826,2,110.78,4,3,3,433,0
14088.0,4834,14,3376.44,4,1,1,411,1
14089.0,4880,1,30.9,2,4,4,244,2
14090.0,5148,1,1.06,1,4,4,144,2
14092.0,4831,17,593.62,4,1,1,411,1
14093.0,4836,1,156.42,4,4,2,442,0
14096.0,4828,34,41376.33,4,1,1,411,1
14098.0,4860,1,35.8,3,4,4,344,0
14099.0,4840,12,659.59,4,1,1,411,1
14100.0,4961,1,88.10000000000001,2,4,3,243,2
14101.0,4897,6,60.55,2,1,3,213,1
14102.0,4829,8,177.83,4,1,2,412,1
14104.0,4978,2,166.60999999999999,1,3,2,132,2
14105.0,4909,2,221.79,2,3,2,232,2
14107.0,4875,8,330.02,2,1,1,211,1
14108.0,4854,3,108.92,3,3,3,333,0
14109.0,4847,2,38.55,3,3,4,334,0
14110.0,4827,13,372.77,4,1,1,411,1
14111.0,4838,5,41.05,4,2,4,424,0
14112.0,4846,12,461.93,3,1,1,311,1
14113.0,4827,8,107.86,4,1,3,413,1
14114.0,5097,2,94.69,1,3,3,133,2
14116.0,4843,5,234.12,3,2,2,322,1
14117.0,4967,1,3.75,2,4,4,244,2
14119.0,5178,1,9.95,1,4,4,144,2
14121.0,4827,6,394.73,4,1,1,411,1
14124.0,4908,1,1.79,2,4,4,244,2
14125.0,4834,3,527.94,4,3,1,431,1
14126.0,4831,4,61.86,4,2,3,423,0
14127.0,4946,3,174.22,2,3,2,232,2
14128.0,4884,2,87.17,2,3,3,233,2
14129.0,4825,5,142.19,4,2,2,422,1
14130.0,5143,1,191.98,1,4,2,142,2
14132.0,4826,12,346.5,4,1,1,411,1
14133.0,4953,5,111.36,2,2,3,223,2
14135.0,4825,15,331.31,4,1,1,411,1
14138.0,4825,2,108.65,4,3,3,433,0
14139.0,4870,1,37.9,3,4,4,344,0
14140.0,4827,3,127.88,4,3,3,433,0
14141.0,4826,6,158.18,4,1,2,412,1
14142.0,5197,1,38.95,1,4,4,144,2
14143.0,4957,1,38.4,2,4,4,244,2
14145.0,4870,5,59.400000000000006,3,2,3,323,0
14146.0,4832,6,653.19,4,1,1,411,1
14147.0,4873,3,24.0,3,3,4,334,0
14148.0,5057,1,22.65,1,4,4,144,2
14149.0,5036,3,123.94,1,3,3,133,2
14150.0,4859,2,43.74,3,3,4,334,0
14152.0,4899,3,56.88,2,3,3,233,2
14154.0,5063,2,410.44,1,3,1,131,2
14155.0,5090,1,32.7,1,4,4,144,2
14156.0,4833,66,6544.29,4,1,1,411,1
14157.0,4843,3,108.43,3,3,3,333,0
14158.0,4864,1,63.0,3,4,3,343,0
14159.0,4843,14,1810.56,3,1,1,311,1
14161.0,5039,3,343.13,1,3,1,131,2
14162.0,4997,2,97.23,1,3,3,133,2
14163.0,4911,4,246.38,2,2,2,222,1
14164.0,4894,2,45.07,2,3,4,234,2
14165.0,5099,1,80.94,1,4,3,143,2
14167.0,4863,4,223.52,3,2,2,322,1
14171.0,4922,1,167.41,2,4,2,242,2
14173.0,4834,4,126.92999999999999,4,2,3,423,0
14174.0,4857,1,50.37,3,4,4,344,0
14175.0,4875,7,620.08,2,1,1,211,1
14176.0,5121,5,112.25,1,2,3,123,2
14177.0,4908,5,187.51,2,2,2,222,1
14178.0,4832,7,556.92,4,1,1,411,1
14179.0,4864,2,464.24,3,3,1,331,1
14180.0,4834,31,2332.49,4,1,1,411,1
14184.0,4890,1,130.04,2,4,3,243,2
14185.0,5155,1,179.2,1,4,2,142,2
14188.0,4832,10,138.18,4,1,2,412,1
14189.0,4826,24,605.24,4,1,1,411,1
14191.0,4825,14,533.0600000000001,4,1,1,411,1
14193.0,4891,2,114.41,2,3,3,233,2
14194.0,4828,32,2032.61,4,1,1,411,1
14195.0,5025,3,42.8,1,3,4,134,2
14196.0,4930,1,19.59,2,4,4,244,2
14198.0,4828,7,204.44,4,1,2,412,1
14199.0,5042,1,11.799999999999999,1,4,4,144,2
14201.0,4884,9,104.1,2,1,3,213,1
14204.0,4826,1,105.82000000000001,4,4,3,443,0
14205.0,4834,4,163.15,4,2,2,422,1
14206.0,5063,2,45.89,1,3,4,134,2
14208.0,4918,1,35.269999999999996,2,4,4,244,2
14209.0,4834,7,462.46,4,1,1,411,1
14210.0,4915,7,394.22,2,1,1,211,1
14211.0,4877,13,339.18,2,1,1,211,1
14212.0,4913,1,11.27,2,4,4,244,2
14213.0,5195,1,24.45,1,4,4,144,2
14214.0,4854,7,160.98,3,1,2,312,1
14215.0,4835,7,242.83,4,1,2,412,1
14216.0,4827,4,278.26,4,2,2,422,1
14217.0,4825,24,605.34,4,1,1,411,1
14218.0,4866,1,17.28,3,4,4,344,0
14219.0,4828,1,16.02,4,4,4,444,0
14220.0,5071,2,71.32000000000001,1,3,3,133,2
14221.0,4866,10,636.28,3,1,1,311,1
14222.0,5001,1,69.98,1,4,3,143,2
14223.0,4916,4,241.94,2,2,2,222,1
14224.0,4934,4,455.21999999999997,2,2,1,221,1
14226.0,4852,7,221.88,3,1,2,312,1
14227.0,4850,15,525.57,3,1,1,311,1
14229.0,4875,5,145.95,2,2,2,222,1
14231.0,5003,5,235.28,1,2,2,122,2
14232.0,4855,8,213.46,3,1,2,312,1
14233.0,4867,5,99.36,3,2,3,323,0
14234.0,4846,4,252.98,3,2,2,322,1
14235.0,4834,6,163.67000000000002,4,1,2,412,1
14236.0,4904,2,30.98,2,3,4,234,2
14237.0,5197,1,64.1,1,4,3,143,2
14238.0,5150,1,18.299999999999997,1,4,4,144,2
14239.0,4867,13,430.85,3,1,1,311,1
14240.0,4854,2,144.47,3,3,2,332,0
14241.0,5007,1,19.55,1,4,4,144,2
14242.0,5058,2,59.53,1,3,3,133,2
14243.0,4832,14,584.33,4,1,1,411,1
14245.0,5000,5,348.95,1,2,1,121,1
14246.0,4934,3,223.01,2,3,2,232,2
14247.0,5102,1,78.24,1,4,3,143,2
14248.0,5142,1,24.42,1,4,4,144,2
14250.0,4831,3,276.08,4,3,2,432,0
14251.0,4825,5,161.4,4,2,2,422,1
14256.0,5078,3,223.25,1,3,2,132,2
14257.0,4875,6,303.41,2,1,1,211,1
14258.0,4833,10,435.97,4,1,1,411,1
14259.0,4965,1,14.15,2,4,4,244,2
14261.0,4874,2,263.33,3,3,2,332,0
14262.0,4832,8,298.97,4,1,2,412,1
14264.0,4978,3,124.54,1,3,3,133,2
14265.0,4933,2,181.75,2,3,2,232,2
14267.0,4974,7,287.71,1,1,2,112,1
14270.0,5155,1,132.55,1,4,2,142,2
14271.0,5049,1,24.91,1,4,4,144,2
14272.0,4897,2,74.83,2,3,3,233,2
14273.0,4875,4,72.06,2,2,3,223,2
14276.0,4912,5,192.99,2,2,2,222,1
14277.0,4839,4,872.14,4,2,1,421,1
14280.0,5020,1,37.87,1,4,4,144,2
14282.0,4827,15,249.65,4,1,2,412,1
14284.0,4854,3,165.2,3,3,2,332,0
14285.0,4845,4,130.15,3,2,2,322,1
14286.0,4847,5,439.81,3,2,1,321,1
14287.0,4832,4,23.07,4,2,4,424,0
14288.0,5036,2,60.85,1,3,3,133,2
14289.0,4832,6,251.28,4,1,2,412,1
14290.0,4835,6,376.16,4,1,1,411,1
14291.0,4825,12,624.46,4,1,1,411,1
14292.0,4831,14,361.73,4,1,1,411,1
14293.0,4827,4,134.59,4,2,2,422,1
14295.0,4864,2,21.15,3,3,4,334,0
14297.0,4841,6,156.57,3,1,2,312,1
14298.0,4827,45,2455.5,4,1,1,411,1
14299.0,4832,18,573.8,4,1,1,411,1
14300.0,4842,1,4.1499999999999995,3,4,4,344,0
14301.0,4931,2,21.53,2,3,4,234,2
14304.0,5046,2,112.25,1,3,3,133,2
14305.0,4895,5,264.84000000000003,2,2,2,222,1
14306.0,4875,3,146.36,2,3,2,232,2
14307.0,4912,6,447.56,2,1,1,211,1
14309.0,4832,10,308.82,4,1,1,411,1
14311.0,5048,2,147.76999999999998,1,3,2,132,2
14312.0,4870,6,308.68,3,1,1,311,1
14314.0,4930,1,5.33,2,4,4,244,2
14315.0,4845,7,381.06,3,1,1,311,1
14317.0,4888,1,74.34,2,4,3,243,2
14320.0,5030,3,82.48,1,3,3,133,2
14321.0,4834,5,174.5,4,2,2,422,1
14323.0,4938,4,123.92,2,2,3,223,2
14326.0,5058,2,26.65,1,3,4,134,2
14327.0,4987,1,31.05,1,4,4,144,2
14329.0,4832,14,776.92,4,1,1,411,1
14331.0,4948,2,84.53999999999999,2,3,3,233,2
14332.0,4846,3,55.03,3,3,3,333,0
14333.0,4887,2,159.7,2,3,2,232,2
14334.0,4840,9,545.98,4,1,1,411,1
14335.0,4840,2,144.24,4,3,2,432,0
14336.0,4840,4,145.36,4,2,2,422,1
14338.0,4982,4,128.91,1,2,3,123,2
14339.0,5058,4,35.19,1,2,4,124,2
14340.0,5042,1,17.6,1,4,4,144,2
14341.0,4869,9,337.4,3,1,1,311,1
14342.0,4845,6,75.0,3,1,3,313,1
14344.0,4951,8,300.02,2,1,2,212,1
14345.0,4862,1,20.94,3,4,4,344,0
14346.0,4944,2,276.14,2,3,2,232,2
14348.0,5084,1,53.32,1,4,3,143,2
14349.0,4834,1,71.9,4,4,3,443,0
14350.0,5094,2,46.45,1,3,4,134,2
14351.0,4988,1,4.25,1,4,4,144,2
14352.0,4981,4,181.7,1,2,2,122,2
14353.0,5039,1,8.2,1,4,4,144,2
14354.0,4829,2,11.14,4,3,4,434,0
14355.0,5189,1,31.35,1,4,4,144,2
14356.0,4884,4,146.68,2,2,2,222,1
14357.0,4867,1,79.96000000000001,3,4,3,343,0
14359.0,4843,6,228.2,3,1,2,312,1
14360.0,4855,4,365.85,3,2,1,321,1
14362.0,4846,1,95.47,3,4,3,343,0
14364.0,4932,8,208.8,2,1,2,212,1
14367.0,4832,19,1700.53,4,1,1,411,1
14368.0,5143,1,49.0,1,4,4,144,2
14371.0,5119,1,15.1,1,4,4,144,2
14373.0,5182,1,46.5,1,4,4,144,2
14375.0,5009,1,140.92,1,4,2,142,2
14377.0,5015,2,100.65,1,3,3,133,2
14379.0,4868,2,99.44,3,3,3,333,0
14381.0,4876,1,91.16,2,4,3,243,2
14382.0,4850,1,211.0,3,4,2,342,0
14383.0,4862,3,196.23,3,3,2,332,0
14385.0,4833,3,22.630000000000003,4,3,4,434,0
14386.0,5120,1,27.200000000000003,1,4,4,144,2
14387.0,4856,3,473.5,3,3,1,331,1
14388.0,4832,10,532.91,4,1,1,411,1
14389.0,4832,5,123.08,4,2,3,423,0
14390.0,4834,13,912.19,4,1,1,411,1
14393.0,5042,1,26.950000000000003,1,4,4,144,2
14395.0,4826,12,1003.32,4,1,1,411,1
14396.0,4889,2,191.76,2,3,2,232,2
14397.0,4824,23,194.75,4,1,2,412,1
14400.0,4965,2,47.17,2,3,4,234,2
14401.0,4828,14,260.48,4,1,2,412,1
14403.0,4954,5,174.57,2,2,2,222,1
14404.0,4857,7,320.76,3,1,1,311,1
14406.0,4943,1,30.36,2,4,4,244,2
14407.0,4931,9,305.89,2,1,1,211,1
14408.0,4834,7,202.5,4,1,2,412,1
14409.0,4895,7,153.54000000000002,2,1,2,212,1
14410.0,4839,15,714.7,4,1,1,411,1
14411.0,5134,1,114.45,1,4,3,143,2
14412.0,4859,3,107.78999999999999,3,3,3,333,0
14413.0,5186,1,64.55,1,4,3,143,2
14414.0,4915,8,92.66,2,1,3,213,1
14415.0,4825,18,1806.34,4,1,1,411,1
14416.0,4846,2,23.36,3,3,4,334,0
14418.0,4827,3,265.44,4,3,2,432,0
14419.0,4834,6,515.86,4,1,1,411,1
14420.0,4909,2,46.06,2,3,4,234,2
14421.0,4881,2,71.15,2,3,3,233,2
14422.0,4824,6,623.87,4,1,1,411,1
14423.0,5042,1,5.949999999999999,1,4,4,144,2
14424.0,4841,1,6.71,3,4,4,344,0
14426.0,4842,16,846.92,3,1,1,311,1
14427.0,4874,2,33.78,3,3,4,334,0
14428.0,4831,7,609.87,4,1,1,411,1
14431.0,5122,2,123.88,1,3,3,133,2
14432.0,4833,6,554.21,4,1,1,411,1
14434.0,4845,6,53.42,3,1,3,313,1
14436.0,4922,1,19.06,2,4,4,244,2
14437.0,4967,2,111.65,2,3,3,233,2
14438.0,5130,1,14.35,1,4,4,144,2
14439.0,5143,1,207.39,1,4,2,142,2
14440.0,4832,5,258.63,4,2,2,422,1
14441.0,4824,10,369.8,4,1,1,411,1
14442.0,4825,5,428.33,4,2,1,421,1
14443.0,4877,7,247.21,2,1,2,212,1
14446.0,4824,4,538.63,4,2,1,421,1
14447.0,4842,5,180.36,3,2,2,322,1
14448.0,4833,2,54.35,4,3,3,433,0
14449.0,4842,4,427.66,3,2,1,321,1
14450.0,5004,3,111.62,1,3,3,133,2
14451.0,4884,2,214.68,2,3,2,232,2
14452.0,4834,2,193.92000000000002,4,3,2,432,0
14453.0,5014,1,83.1,1,4,3,143,2
14456.0,4829,14,1737.26,4,1,1,411,1
14457.0,5134,1,5.0200000000000005,1,4,4,144,2
14459.0,4979,1,127.15,1,4,3,143,2
14460.0,4934,4,14.879999999999999,2,2,4,224,2
14461.0,4972,3,669.93,1,3,1,131,2
14462.0,4887,15,703.48,2,1,1,211,1
14463.0,4922,3,35.86,2,3,4,234,2
14465.0,5070,3,367.67,1,3,1,131,2
14466.0,4853,7,273.15,3,1,2,312,1
14467.0,4841,4,248.27,3,2,2,322,1
14470.0,4835,2,208.07,4,3,2,432,0
14472.0,4927,8,777.25,2,1,1,211,1
14473.0,4898,2,28.75,2,3,4,234,2
14474.0,4867,2,199.26,3,3,2,332,0
14475.0,4895,6,163.59,2,1,2,212,1
14476.0,5081,1,62.15,1,4,3,143,2
14477.0,4843,5,20.71,3,2,4,324,0
14479.0,5077,2,72.3,1,3,3,133,2
14480.0,4835,1,39.02,4,4,4,444,0
14481.0,4988,2,59.82,1,3,3,133,2
14482.0,4842,6,351.7,3,1,1,311,1
14483.0,4973,2,20.62,1,3,4,134,2
14484.0,4874,1,29.34,3,4,4,344,0
14485.0,4862,1,126.1,3,4,3,343,0
14487.0,4850,7,372.19,3,1,1,311,1
14488.0,4875,2,109.74,2,3,3,233,2
14489.0,5031,1,53.31,1,4,3,143,2
14491.0,4999,2,77.22,1,3,3,133,2
14493.0,4831,7,372.1,4,1,1,411,1
14494.0,4849,1,11.629999999999999,3,4,4,344,0
14495.0,4874,2,12.05,3,3,4,334,0
14496.0,5135,2,107.43,1,3,3,133,2
14497.0,5125,2,147.78,1,3,2,132,2
14498.0,4866,5,541.89,3,2,1,321,1
14499.0,4850,3,380.25,3,3,1,331,1
14500.0,4912,3,43.5,2,3,4,234,2
14501.0,4887,3,24.650000000000002,2,3,4,234,2
14502.0,4843,14,1524.53,3,1,1,311,1
14503.0,4827,6,437.26,4,1,1,411,1
14504.0,4871,4,372.65,3,2,1,321,1
14505.0,4841,11,2334.58,3,1,1,311,1
14506.0,4841,5,1063.41,3,2,1,321,1
14507.0,4847,7,307.04,3,1,1,311,1
14508.0,4845,2,195.64000000000001,3,3,2,332,0
14511.0,4835,6,181.97,4,1,2,412,1
14512.0,5011,2,106.07,1,3,3,133,2
14513.0,4924,4,46.37,2,2,4,224,2
14514.0,4885,3,235.53,2,3,2,232,2
14515.0,4841,6,282.58,3,1,2,312,1
14517.0,4857,2,96.0,3,3,3,333,0
14518.0,4888,1,43.19,2,4,4,244,2
14520.0,4825,2,12.83,4,3,4,434,0
14522.0,4848,4,43.04,3,2,4,324,0
14523.0,4932,1,32.64,2,4,4,244,2
14524.0,4855,9,820.66,3,1,1,311,1
14525.0,4832,13,968.14,4,1,1,411,1
14527.0,4826,86,5996.64,4,1,1,411,1
14528.0,4861,1,35.53,3,4,4,344,0
14529.0,4884,3,450.81,2,3,1,231,1
14530.0,4849,6,897.79,3,1,1,311,1
14532.0,5060,4,359.90000000000003,1,2,1,121,1
14533.0,4848,9,94.49000000000001,3,1,3,313,1
14534.0,4826,25,1838.32,4,1,1,411,1
14535.0,4883,4,837.32,2,2,1,221,1
14536.0,5083,1,91.8,1,4,3,143,2
14537.0,4881,1,29.630000000000003,2,4,4,244,2
14538.0,4888,2,63.06,2,3,3,233,2
14539.0,4839,2,66.53,4,3,3,433,0
14540.0,4833,3,293.53,4,3,2,432,0
14541.0,4882,8,273.51,2,1,2,212,1
14542.0,5009,1,27.05,1,4,4,144,2
14543.0,4827,21,723.74,4,1,1,411,1
14544.0,4848,2,275.52,3,3,2,332,0
14546.0,4828,9,1142.54,4,1,1,411,1
14547.0,4827,9,1053.88,4,1,1,411,1
14548.0,4974,2,10.2,1,3,4,134,2
14549.0,5135,1,179.9,1,4,2,142,2
14550.0,4834,2,104.85000000000001,4,3,3,433,0
14551.0,4842,2,47.02,3,3,4,334,0
14552.0,4975,1,108.76,1,4,3,143,2
14553.0,4843,5,420.77,3,2,1,321,1
14554.0,4834,4,595.48,4,2,1,421,1
14555.0,4881,2,63.230000000000004,2,3,3,233,2
14557.0,4887,2,50.88,2,3,4,234,2
14560.0,4831,24,374.56,4,1,1,411,1
14561.0,4899,3,137.01,2,3,2,232,2
14562.0,4827,22,1555.62,4,1,1,411,1
14565.0,4919,6,503.84,2,1,1,211,1
14566.0,4934,1,7.16,2,4,4,244,2
14567.0,4859,3,125.44,3,3,3,333,0
14569.0,4825,1,47.04,4,4,4,444,0
14570.0,5104,2,97.79,1,3,3,133,2
14572.0,4827,10,835.88,4,1,1,411,1
14573.0,5003,13,1091.49,1,1,1,111,1
14576.0,5196,1,2.95,1,4,4,144,2
14577.0,4836,4,325.13,4,2,1,421,1
14578.0,4827,1,58.83,4,4,3,443,0
14581.0,4840,1,26.91,4,4,4,444,0
14582.0,4864,1,20.34,3,4,4,344,0
14583.0,4829,5,658.83,4,2,1,421,1
14584.0,4992,5,354.66,1,2,1,121,1
14585.0,4874,1,57.7,3,4,3,343,0
14586.0,5051,3,17.42,1,3,4,134,2
14587.0,4842,10,916.45,3,1,1,311,1
14589.0,5195,1,23.85,1,4,4,144,2
14591.0,4839,4,553.71,4,2,1,421,1
14592.0,4859,3,335.32,3,3,1,331,1
14593.0,4845,3,313.6,3,3,1,331,1
14594.0,4831,2,177.51,4,3,2,432,0
14595.0,4843,6,296.08,3,1,2,312,1
14597.0,4835,2,81.18,4,3,3,433,0
14598.0,4868,1,76.08,3,4,3,343,0
14600.0,5129,1,134.07,1,4,2,142,2
14601.0,4834,1,10.04,4,4,4,444,0
14603.0,5098,1,3.3,1,4,4,144,2
14606.0,4824,128,7839.02,4,1,1,411,1
14607.0,4839,17,251.64,4,1,2,412,1
14608.0,4828,4,84.5,4,2,3,423,0
14609.0,4896,4,0.49,2,2,4,224,2
14616.0,5066,3,10.32,1,3,4,134,2
14618.0,4833,4,73.34,4,2,3,423,0
14619.0,5063,2,104.89999999999999,1,3,3,133,2
14620.0,5028,3,92.23,1,3,3,133,2
14621.0,4825,6,295.53,4,1,2,412,1
14622.0,5008,1,67.46000000000001,1,4,3,143,2
14623.0,4856,6,415.65,3,1,1,311,1
14624.0,4881,2,26.92,2,3,4,234,2
14625.0,5009,5,285.34,1,2,2,122,2
14626.0,4832,7,434.96,4,1,1,411,1
14627.0,5135,1,21.85,1,4,4,144,2
14628.0,4915,2,109.09,2,3,3,233,2
14629.0,4828,3,573.25,4,3,1,431,1
14631.0,4874,3,97.74,3,3,3,333,0
14632.0,5086,1,20.32,1,4,4,144,2
14633.0,5090,1,108.05,1,4,3,143,2
14636.0,4860,2,85.07000000000001,3,3,3,333,0
14638.0,4874,1,66.55,3,4,3,343,0
14639.0,4876,8,839.15,2,1,1,211,1
14640.0,4839,8,439.38,4,1,1,411,1
14641.0,4845,1,9.030000000000001,3,4,4,344,0
14642.0,4882,1,6.01,2,4,4,244,2
14643.0,4994,3,50.45,1,3,4,134,2
14644.0,4833,4,138.03,4,2,2,422,1
14645.0,4980,2,108.66,1,3,3,133,2
14646.0,4825,77,5400.21,4,1,1,411,1
14647.0,5025,1,71.16,1,4,3,143,2
14649.0,4828,4,507.05,4,2,1,421,1
14651.0,4891,2,295.48,2,3,2,232,2
14652.0,4901,1,86.6,2,4,3,243,2
14653.0,4825,7,786.8,4,1,1,411,1
14655.0,4827,5,133.74,4,2,2,422,1
14656.0,4993,2,221.48,1,3,2,132,2
14657.0,4841,5,354.37,3,2,1,321,1
